full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,label
@Ngadinopanser @bangherwin Kebijakan negara sering bikin susah rakyat karena lahir dari ego politik atau visi ambisius tanpa analisis risikonya yang matang. Di kasus etanol campur BBM niat hemat impor dan ramah lingkungan mulia tapi tanpa infrastruktur Pertamina siap malah picu harga naik kerusakan,ngadinopanser bangherwin kebijakan negara sering bikin susah rakyat karena lahir dari politik atau visi ambisius tanpa analisis risikonya yang matang kasus etanol campur niat hemat impor ramah lingkungan mulia tapi tanpa infrastruktur pertamina siap malah picu harga naik kerusakan,ngadinopanser bangherwin kebijakan negara sering bikin susah rakyat karena lahir dari politik atau visi ambisius tanpa analisis risikonya yang matang kasus etanol campur niat hemat impor ramah lingkungan mulia tapi tanpa infrastruktur pertamina siap malah picu harga naik kerusakan,"['ngadinopanser', 'bangherwin', 'kebijakan', 'negara', 'sering', 'bikin', 'susah', 'rakyat', 'karena', 'lahir', 'dari', 'politik', 'atau', 'visi', 'ambisius', 'tanpa', 'analisis', 'risikonya', 'yang', 'matang', 'kasus', 'etanol', 'campur', 'niat', 'hemat', 'impor', 'ramah', 'lingkungan', 'mulia', 'tapi', 'tanpa', 'infrastruktur', 'pertamina', 'siap', 'malah', 'picu', 'harga', 'naik', 'kerusakan']","['ngadinopanser', 'bangherwin', 'kebijakan', 'negara', 'bikin', 'susah', 'rakyat', 'lahir', 'politik', 'visi', 'ambisius', 'analisis', 'risikonya', 'matang', 'etanol', 'campur', 'niat', 'hemat', 'impor', 'ramah', 'lingkungan', 'mulia', 'infrastruktur', 'pertamina', 'picu', 'harga', 'kerusakan']",ngadinopanser bangherwin bijak negara bikin susah rakyat lahir politik visi ambisius analisis risiko matang etanol campur niat hemat impor ramah lingkung mulia infrastruktur pertamina picu harga rusa,negative
Ngotot nyampurin etanol ke BBM tanpa beresin dulu infrastruktur Pertamina itu kayak maksa orang minum obat cacing padahal lagi demam: salah sasaran salah timing dan jelas bukan solusi. Bukti bahwa kebijakan di Indonesia saat ini selalu lahir dari ego bukan dari nalar. https://t.co/tn7DtM5Xt6,ngotot nyampurin etanol tanpa beresin dulu infrastruktur pertamina kayak maksa orang minum obat cacing padahal lagi demam salah sasaran salah timing jelas bukan solusi bukti bahwa kebijakan indonesia saat selalu lahir dari bukan dari nalar tcotndtmxt,ngotot nyampurin etanol tanpa beresin dulu infrastruktur pertamina kayak maksa orang minum obat cacing padahal lagi demam salah sasaran salah timing jelas bukan solusi bukti bahwa kebijakan indonesia saat selalu lahir dari bukan dari nalar tcotndtmxt,"['ngotot', 'nyampurin', 'etanol', 'tanpa', 'beresin', 'dulu', 'infrastruktur', 'pertamina', 'kayak', 'maksa', 'orang', 'minum', 'obat', 'cacing', 'padahal', 'lagi', 'demam', 'salah', 'sasaran', 'salah', 'timing', 'jelas', 'bukan', 'solusi', 'bukti', 'bahwa', 'kebijakan', 'indonesia', 'saat', 'selalu', 'lahir', 'dari', 'bukan', 'dari', 'nalar', 'tcotndtmxt']","['ngotot', 'nyampurin', 'etanol', 'beresin', 'infrastruktur', 'pertamina', 'kayak', 'maksa', 'orang', 'minum', 'obat', 'cacing', 'demam', 'salah', 'sasaran', 'salah', 'timing', 'solusi', 'bukti', 'kebijakan', 'indonesia', 'lahir', 'nalar', 'tcotndtmxt']",ngotot nyampurin etanol resin infrastruktur pertamina kayak maksa orang minum obat cacing demam salah sasar salah timing solusi bukti bijak indonesia lahir nalar tcotndtmxt,negative
@blackshark7890 Bahlil sengaja buat kegaduhan di masyarakat. termul mcm dia sdh layak dipecat Presiden @prabowo. sejatinya dia bersama pertamina hanya ingin cari keuntungan utk tutupi dana di pertamina yg banyak raib krn dipakai buat biayai ambisimulyono. itu bkn etanol tp air biasa @msaid_didu,blackshark bahlil sengaja buat kegaduhan masyarakat termul layak dipecat presiden prabowo sejatinya bersama pertamina hanya ingin cari keuntungan tutupi dana pertamina banyak raib dipakai buat biayai ambisimulyono etanol biasa msaiddidu,blackshark bahlil sengaja buat kegaduhan masyarakat termul layak dipecat presiden prabowo sejatinya bersama pertamina hanya ingin cari keuntungan tutupi dana pertamina banyak raib dipakai buat biayai ambisimulyono etanol biasa msaiddidu,"['blackshark', 'bahlil', 'sengaja', 'buat', 'kegaduhan', 'masyarakat', 'termul', 'layak', 'dipecat', 'presiden', 'prabowo', 'sejatinya', 'bersama', 'pertamina', 'hanya', 'ingin', 'cari', 'keuntungan', 'tutupi', 'dana', 'pertamina', 'banyak', 'raib', 'dipakai', 'buat', 'biayai', 'ambisimulyono', 'etanol', 'biasa', 'msaiddidu']","['blackshark', 'bahlil', 'sengaja', 'kegaduhan', 'masyarakat', 'termul', 'layak', 'dipecat', 'presiden', 'prabowo', 'sejatinya', 'pertamina', 'cari', 'keuntungan', 'tutupi', 'dana', 'pertamina', 'raib', 'dipakai', 'biayai', 'ambisimulyono', 'etanol', 'msaiddidu']",blackshark bahlil sengaja gaduh masyarakat termul layak pecat presiden prabowo sejati pertamina cari untung tutup dana pertamina raib pakai biaya ambisimulyono etanol msaiddidu,negative
@blackshark7890 Pola ngoplos BBM fix kelakuan pertamina yg di rekomendasi si bahlil bahlul. jgn kan oplos dgn etanol dioplos dgn air biasa jg bisa. dr video tsb bisa di test klu air tsb bkn ethanol tp air biasa. #bahlilbahlul,blackshark pola ngoplos kelakuan pertamina rekomendasi bahlil bahlul oplos etanol dioplos biasa bisa video bisa test ethanol biasa bahlilbahlul,blackshark pola ngoplos kelakuan pertamina rekomendasi bahlil bahlul oplos etanol dioplos biasa bisa video bisa test ethanol biasa bahlilbahlul,"['blackshark', 'pola', 'ngoplos', 'kelakuan', 'pertamina', 'rekomendasi', 'bahlil', 'bahlul', 'oplos', 'etanol', 'dioplos', 'biasa', 'bisa', 'video', 'bisa', 'test', 'ethanol', 'biasa', 'bahlilbahlul']","['blackshark', 'pola', 'ngoplos', 'kelakuan', 'pertamina', 'rekomendasi', 'bahlil', 'bahlul', 'oplos', 'etanol', 'dioplos', 'video', 'test', 'ethanol', 'bahlilbahlul']",blackshark pola ngoplos laku pertamina rekomendasi bahlil bahlul oplos etanol oplos video test ethanol bahlilbahlul,negative
@KangManto123 Jangan buta dan tuli @pertamina. Benerin kwalitas udh kemarin Pertamax rasa pertalite. Sekarang perlite ada etanol. Udh satu-satu jdi perusahaan penyedia BBM malah amatir. Maluuuuu aku tuh BUMN Indonesia model ky gini,kangmanto jangan buta tuli pertamina benerin kwalitas kemarin pertamax rasa pertalite sekarang perlite etanol satusatu perusahaan penyedia malah amatir maluuuuu bumn indonesia model gini,kangmanto jangan buta tuli pertamina benerin kwalitas kemarin pertamax rasa pertalite sekarang perlite etanol satusatu perusahaan penyedia malah amatir maluuuuu bumn indonesia model begini,"['kangmanto', 'jangan', 'buta', 'tuli', 'pertamina', 'benerin', 'kwalitas', 'kemarin', 'pertamax', 'rasa', 'pertalite', 'sekarang', 'perlite', 'etanol', 'satusatu', 'perusahaan', 'penyedia', 'malah', 'amatir', 'maluuuuu', 'bumn', 'indonesia', 'model', 'begini']","['kangmanto', 'buta', 'tuli', 'pertamina', 'benerin', 'kwalitas', 'kemarin', 'pertamax', 'pertalite', 'perlite', 'etanol', 'satusatu', 'perusahaan', 'penyedia', 'amatir', 'maluuuuu', 'bumn', 'indonesia', 'model']",kangmanto buta tuli pertamina benerin kwalitas kemarin pertamax pertalite perlite etanol satusatu usaha sedia amatir maluuuuu bumn indonesia model,negative
Pertamina banyak amat kasusnya ga selesai2. Ini yang pertalite dicampur etanol benar gak @grok kok motorku juga brebet2. Mau beli bensin jadi bingung,pertamina banyak amat kasusnya selesai yang pertalite dicampur etanol benar grok motorku juga brebet beli bensin jadi bingung,pertamina banyak amat kasusnya selesai yang pertalite dicampur etanol benar grok motorku juga brebet beli bensin jadi bingung,"['pertamina', 'banyak', 'amat', 'kasusnya', 'selesai', 'yang', 'pertalite', 'dicampur', 'etanol', 'benar', 'grok', 'motorku', 'juga', 'brebet', 'beli', 'bensin', 'jadi', 'bingung']","['pertamina', 'kasusnya', 'selesai', 'pertalite', 'dicampur', 'etanol', 'grok', 'motorku', 'brebet', 'beli', 'bensin', 'bingung']",pertamina kasus selesai pertalite campur etanol grok motor brebet beli bensin bingung,negative
Bahlil Etanol masa lalu nya kelam seperti kelamnya masa depan Pertamina. Kapan #PecatBahlil ??,bahlil etanol masa lalu kelam seperti kelamnya masa depan pertamina kapan pecatbahlil,bahlil etanol masa lalu kelam seperti kelamnya masa depan pertamina kapan pecatbahlil,"['bahlil', 'etanol', 'masa', 'lalu', 'kelam', 'seperti', 'kelamnya', 'masa', 'depan', 'pertamina', 'kapan', 'pecatbahlil']","['bahlil', 'etanol', 'kelam', 'kelamnya', 'pertamina', 'pecatbahlil']",bahlil etanol kelam kelam pertamina pecatbahlil,negative
@PUTRY_NUSANTARA Sepertinya Pertamina gak mampu utk ngomong ke bahlul kalau hasil dari ngoplos prtlite dng etanol akan berdampak pada mesin roda dua dan roda empat dasar bahlul botol dungu..!!,putrynusantara sepertinya pertamina mampu ngomong bahlul kalau hasil dari ngoplos prtlite etanol akan berdampak pada mesin roda roda empat dasar bahlul botol dungu,putrynusantara sepertinya pertamina mampu mengomong bahlul kalau hasil dari ngoplos prtlite etanol akan berdampak pada mesin roda roda empat dasar bahlul botol dungu,"['putrynusantara', 'sepertinya', 'pertamina', 'mampu', 'mengomong', 'bahlul', 'kalau', 'hasil', 'dari', 'ngoplos', 'prtlite', 'etanol', 'akan', 'berdampak', 'pada', 'mesin', 'roda', 'roda', 'empat', 'dasar', 'bahlul', 'botol', 'dungu']","['putrynusantara', 'pertamina', 'mengomong', 'bahlul', 'hasil', 'ngoplos', 'prtlite', 'etanol', 'berdampak', 'mesin', 'roda', 'roda', 'dasar', 'bahlul', 'botol', 'dungu']",putrynusantara pertamina omong bahlul hasil ngoplos prtlite etanol dampak mesin roda roda dasar bahlul botol dungu,negative
ETANOL itu tidak berbahaya klu di olah di negara yg waras.... Masalahnya bukan di ETANOL tapi perusahaan yg mengolah nya yaitu Pertamina. Kita pernah di prenk Pertamax oplosan.... https://t.co/eAViYjTjYe,etanol tidak berbahaya olah negara waras masalahnya bukan etanol tapi perusahaan mengolah yaitu pertamina kita pernah prenk pertamax oplosan tcoeaviyjtjye,etanol tidak berbahaya olah negara waras masalahnya bukan etanol tapi perusahaan mengolah yaitu pertamina kita pernah prenk pertamax oplosan tcoeaviyjtjye,"['etanol', 'tidak', 'berbahaya', 'olah', 'negara', 'waras', 'masalahnya', 'bukan', 'etanol', 'tapi', 'perusahaan', 'mengolah', 'yaitu', 'pertamina', 'kita', 'pernah', 'prenk', 'pertamax', 'oplosan', 'tcoeaviyjtjye']","['etanol', 'berbahaya', 'olah', 'negara', 'waras', 'etanol', 'perusahaan', 'mengolah', 'pertamina', 'prenk', 'pertamax', 'oplosan', 'tcoeaviyjtjye']",etanol bahaya olah negara waras etanol usaha olah pertamina prenk pertamax oplos tcoeaviyjtjye,negative
habis jemput ibu gara gara motornya mogok dijalan dan ternyata bener jd salah satu korban pertamina. bensin bisa bisanya di oplos sama etanol pantes aja gua cek tadi tangki bensinnya atasnya kayak ada air bening,habis jemput gara gara motornya mogok dijalan ternyata bener salah satu korban pertamina bensin bisa bisanya oplos sama etanol pantes tadi tangki bensinnya atasnya kayak bening,habis jemput gara gara motornya mogok dijalan ternyata benar salah satu korban pertamina bensin bisa bisanya oplos sama etanol pantas tadi tangki bensinnya atasnya kayak bening,"['habis', 'jemput', 'gara', 'gara', 'motornya', 'mogok', 'dijalan', 'ternyata', 'benar', 'salah', 'satu', 'korban', 'pertamina', 'bensin', 'bisa', 'bisanya', 'oplos', 'sama', 'etanol', 'pantas', 'tadi', 'tangki', 'bensinnya', 'atasnya', 'kayak', 'bening']","['habis', 'jemput', 'gara', 'gara', 'motornya', 'mogok', 'dijalan', 'salah', 'korban', 'pertamina', 'bensin', 'bisanya', 'oplos', 'etanol', 'tangki', 'bensinnya', 'atasnya', 'kayak', 'bening']",habis jemput gara gara motor mogok jalan salah korban pertamina bensin bisa oplos etanol tangki bensin atas kayak bening,negative
@ARSIPAJA Kan b2b business pertamina buat nguntungin business suku cadang kendaraan bermotor yg terdampak etanol. Emg anjing,arsipaja business pertamina buat nguntungin business suku cadang kendaraan bermotor terdampak etanol anjing,arsipaja business pertamina buat nguntungin business suku cadang kendaraan bermotor terdampak etanol anjing,"['arsipaja', 'business', 'pertamina', 'buat', 'nguntungin', 'business', 'suku', 'cadang', 'kendaraan', 'bermotor', 'terdampak', 'etanol', 'anjing']","['arsipaja', 'business', 'pertamina', 'nguntungin', 'business', 'suku', 'cadang', 'kendaraan', 'bermotor', 'terdampak', 'etanol', 'anjing']",arsipaja business pertamina nguntungin business suku cadang kendara motor dampak etanol anjing,negative
@blaugrana1O Standar Pertamina yg jelek Artinya karena dioplos etanol Gitu aja kok gak paham,blaugranao standar pertamina jelek artinya karena dioplos etanol gitu paham,blaugranao standar pertamina jelek artinya karena dioplos etanol begitu paham,"['blaugranao', 'standar', 'pertamina', 'jelek', 'artinya', 'karena', 'dioplos', 'etanol', 'begitu', 'paham']","['blaugranao', 'standar', 'pertamina', 'jelek', 'dioplos', 'etanol', 'paham']",blaugranao standar pertamina jelek oplos etanol paham,negative
Tolak BBM Etanol Pertamina. #TolakBBMEtanolPertamina #PecatBahlil,tolak etanol pertamina tolakbbmetanolpertamina pecatbahlil,tolak etanol pertamina tolakbbmetanolpertamina pecatbahlil,"['tolak', 'etanol', 'pertamina', 'tolakbbmetanolpertamina', 'pecatbahlil']","['tolak', 'etanol', 'pertamina', 'tolakbbmetanolpertamina', 'pecatbahlil']",tolak etanol pertamina tolakbbmetanolpertamina pecatbahlil,negative
@pertamina noh etanol benerin kontol,pertamina etanol benerin kontol,pertamina etanol benerin kontol,"['pertamina', 'etanol', 'benerin', 'kontol']","['pertamina', 'etanol', 'benerin', 'kontol']",pertamina etanol benerin kontol,negative
@bahlillahadalia Lo yang bikin ulah malah @pertamina yang harus tanggung jawab ke kendaraan korban bbm di oplos pake etanol. @prabowo @Gerindra udah pada sakit jiwa kali menteri lo wo. Tiap hari cuma bikin susah rakyat aja kerjaanya,bahlillahadalia yang bikin ulah malah pertamina yang harus tanggung jawab kendaraan korban oplos pake etanol prabowo gerindra udah pada sakit jiwa kali menteri tiap hari cuma bikin susah rakyat kerjaanya,bahlillahadalia yang bikin ulah malah pertamina yang harus tanggung jawab kendaraan korban oplos pakai etanol prabowo gerindra sudah pada sakit jiwa kali menteri tiap hari cuma bikin susah rakyat kerjaanya,"['bahlillahadalia', 'yang', 'bikin', 'ulah', 'malah', 'pertamina', 'yang', 'harus', 'tanggung', 'jawab', 'kendaraan', 'korban', 'oplos', 'pakai', 'etanol', 'prabowo', 'gerindra', 'sudah', 'pada', 'sakit', 'jiwa', 'kali', 'menteri', 'tiap', 'hari', 'cuma', 'bikin', 'susah', 'rakyat', 'kerjaanya']","['bahlillahadalia', 'bikin', 'ulah', 'pertamina', 'tanggung', 'kendaraan', 'korban', 'oplos', 'pakai', 'etanol', 'prabowo', 'gerindra', 'sakit', 'jiwa', 'kali', 'menteri', 'bikin', 'susah', 'rakyat', 'kerjaanya']",bahlillahadalia bikin ulah pertamina tanggung kendara korban oplos pakai etanol prabowo gerindra sakit jiwa kali menteri bikin susah rakyat kerjaanya,negative
@putrasensei @SosmedAnu Situasi ini menggambarkan ledakan kerusakan motor di Jawa Timur setelah isi Pertalite Pertamina diduga tercampur air atau etanol yang bikin injektor rusak massal. Bengkel-bengkel jadi ramai konsumen mogok sehingga pengusaha dapat cuan melimpah dari perbaikan. Meme itu ironis,putrasensei sosmedanu situasi menggambarkan ledakan kerusakan motor jawa timur setelah pertalite pertamina diduga tercampur atau etanol yang bikin injektor rusak massal bengkelbengkel jadi ramai konsumen mogok sehingga pengusaha dapat cuan melimpah dari perbaikan meme ironis,putrasensei sosmedanu situasi menggambarkan ledakan kerusakan motor jawa timur setelah pertalite pertamina diduga tercampur atau etanol yang bikin injektor rusak massal bengkelbengkel jadi ramai konsumen mogok sehingga pengusaha dapat cuan melimpah dari perbaikan meme ironis,"['putrasensei', 'sosmedanu', 'situasi', 'menggambarkan', 'ledakan', 'kerusakan', 'motor', 'jawa', 'timur', 'setelah', 'pertalite', 'pertamina', 'diduga', 'tercampur', 'atau', 'etanol', 'yang', 'bikin', 'injektor', 'rusak', 'massal', 'bengkelbengkel', 'jadi', 'ramai', 'konsumen', 'mogok', 'sehingga', 'pengusaha', 'dapat', 'cuan', 'melimpah', 'dari', 'perbaikan', 'meme', 'ironis']","['putrasensei', 'sosmedanu', 'situasi', 'menggambarkan', 'ledakan', 'kerusakan', 'motor', 'jawa', 'timur', 'pertalite', 'pertamina', 'diduga', 'tercampur', 'etanol', 'bikin', 'injektor', 'rusak', 'massal', 'bengkelbengkel', 'ramai', 'konsumen', 'mogok', 'pengusaha', 'cuan', 'melimpah', 'perbaikan', 'meme', 'ironis']",putrasensei sosmedanu situasi gambar ledak rusa motor jawa timur pertalite pertamina duga campur etanol bikin injektor rusak massal bengkelbengkel ramai konsumen mogok usaha cuan limpah baik meme ironis,negative
bensin mengandung etanol hasil pertamina impor yang rencana dibuang ke swasta so pasti tidak mau. tidak ada trust kepada mentri esdm yang katanya bisa kerja tapi mulutnya saja (beda dengan mulut pak baya). mobil keluaran terbaru masih sanggup minum bensin etanol mobil tua? mati,bensin mengandung etanol hasil pertamina impor yang rencana dibuang swasta pasti tidak tidak trust kepada mentri esdm yang katanya bisa kerja tapi mulutnya saja beda dengan mulut baya mobil keluaran terbaru masih sanggup minum bensin etanol mobil mati,bensin mengandung etanol hasil pertamina impor yang rencana dibuang swasta pasti tidak tidak trust kepada mentri esdm yang katanya bisa kerja tapi mulutnya saja beda dengan mulut baya mobil keluaran terbaru masih sanggup minum bensin etanol mobil mati,"['bensin', 'mengandung', 'etanol', 'hasil', 'pertamina', 'impor', 'yang', 'rencana', 'dibuang', 'swasta', 'pasti', 'tidak', 'tidak', 'trust', 'kepada', 'mentri', 'esdm', 'yang', 'katanya', 'bisa', 'kerja', 'tapi', 'mulutnya', 'saja', 'beda', 'dengan', 'mulut', 'baya', 'mobil', 'keluaran', 'terbaru', 'masih', 'sanggup', 'minum', 'bensin', 'etanol', 'mobil', 'mati']","['bensin', 'mengandung', 'etanol', 'hasil', 'pertamina', 'impor', 'rencana', 'dibuang', 'swasta', 'trust', 'mentri', 'esdm', 'kerja', 'mulutnya', 'beda', 'mulut', 'baya', 'mobil', 'keluaran', 'terbaru', 'sanggup', 'minum', 'bensin', 'etanol', 'mobil', 'mati']",bensin kandung etanol hasil pertamina impor rencana buang swasta trust tri esdm kerja mulut beda mulut baya mobil keluar baru sanggup minum bensin etanol mobil mati,negative
@tempodotco Diduga @bahlillahadalia mmg SDH menyiapkan supplier etanol miliknya utk supply @pertamina. Jadi wajar dia MEMAKSAKAN KEHENDAK baik ke WNI maupun ke SPBU swasta. Saya tetap pilih SPBU swasta. Percaya ke Bahlil itu musyrik. @Shell,tempodotco diduga bahlillahadalia menyiapkan supplier etanol miliknya supply pertamina jadi wajar memaksakan kehendak baik maupun spbu swasta saya tetap pilih spbu swasta percaya bahlil musyrik shell,tempodotco diduga bahlillahadalia menyiapkan supplier etanol miliknya supply pertamina jadi wajar memaksakan kehendak baik maupun spbu swasta saya tetap pilih spbu swasta percaya bahlil musyrik shell,"['tempodotco', 'diduga', 'bahlillahadalia', 'menyiapkan', 'supplier', 'etanol', 'miliknya', 'supply', 'pertamina', 'jadi', 'wajar', 'memaksakan', 'kehendak', 'baik', 'maupun', 'spbu', 'swasta', 'saya', 'tetap', 'pilih', 'spbu', 'swasta', 'percaya', 'bahlil', 'musyrik', 'shell']","['tempodotco', 'diduga', 'bahlillahadalia', 'supplier', 'etanol', 'miliknya', 'supply', 'pertamina', 'wajar', 'memaksakan', 'kehendak', 'spbu', 'swasta', 'pilih', 'spbu', 'swasta', 'percaya', 'bahlil', 'musyrik', 'shell']",tempodotco duga bahlillahadalia supplier etanol milik supply pertamina wajar paksa hendak spbu swasta pilih spbu swasta percaya bahlil musyrik shell,negative
